OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A,x,y
1852967,12867001,A001573114,1688878800000,00:09:00,2023,JULIO,DOMINGO,1688879340000,KR 89 B 54 D BIS SUR 02,CHOQUE,BOSA,1,MOTOCICLISTA,N,NA,FEMENINO,18,MOTOCICLISTA,-74.18698981900002,4.631953543999998
1852968,12867002,A001573114,1688878800000,00:09:00,2023,JULIO,DOMINGO,1688879340000,KR 89 B 54 D BIS SUR 02,CHOQUE,BOSA,1,PASAJERO,N,NA,FEMENINO,17,MOTOCICLISTA,-74.18698981900002,4.631953543999998
1852969,12867004,A001573009,1688792400000,18:37:00,2023,JULIO,SABADO,1688859420000,AK 104 135 A 02,CHOQUE,SUBA,1,MOTOCICLISTA,N,NA,FEMENINO,26,MOTOCICLISTA,-74.09947520600002,4.738924718000021
1853133,12851900,A001520115,1675227600000,10:30:00,2023,FEBRERO,MIERCOLES,1675265400000,CL 51 SUR 87 D 02,CHOQUE,BOSA,2,CICLISTA,N,NA,MASCULINO,50,CICLISTA,-74.17998222300002,4.628210806000027
1853136,12851903,A001566750,1675227600000,05:50:00,2023,FEBRERO,MIERCOLES,1675248600000,CL 153 59 02,ATROPELLO,SUBA,NA,PEATON,N,NA,FEMENINO,21,PEATON,-74.063531436,4.741706178000015
1853185,12852847,A001566809,1675832400000,08:31:00,2023,FEBRERO,MIERCOLES,1675863060000,CL 51 SUR CARACAS 02,CHOQUE,TUNJUELITO,2,CICLISTA,S,1683194400000,FEMENINO,24,CICLISTA,-74.126698089,4.566848513000025
1853212,12852875,A001566651,1676005200000,21:16:00,2023,FEBRERO,VIERNES,1676081760000,AU DEL NORTE 230 02,VOLCAMIENTO,USAQUEN,2,MOTOCICLISTA,N,NA,MASCULINO,28,MOTOCICLISTA,-74.03629330199999,4.810313752000013
1853214,12852877,A001519827,1676005200000,07:21:00,2023,FEBRERO,VIERNES,1676031660000,AC 127 18 C 02,CHOQUE,USAQUEN,2,CICLISTA,N,NA,FEMENINO,23,CICLISTA,-74.047974624,4.705127482000023
1853219,12852882,A001567074,1676091600000,03:00:00,2023,FEBRERO,SABADO,1676102400000,CL 183 55 D 02,VOLCAMIENTO,SUBA,1,MOTOCICLISTA,N,NA,MASCULINO,21,MOTOCICLISTA,-74.05205401699999,4.764442585999973
1853237,12852897,A001520040,1676091600000,15:00:00,2023,FEBRERO,SABADO,1676145600000,KR 10 15 02,ATROPELLO,SANTA FE,NA,PEATON,S,1676264400000,MASCULINO,29,PEATON,-74.07601285499999,4.603335888000004
1853463,12867436,A001568616,1688965200000,07:39:00,2023,JULIO,LUNES,1688992740000,AVENIDA TV DE SUBA 83 02,CHOQUE,SUBA,1,CICLISTA,S,1689328800000,MASCULINO,NA,CICLISTA,-74.07982697599999,4.734732158999975
1853648,12867621,A001573215,1689397200000,20:05:00,2023,JULIO,SABADO,1689469500000,KR 5 86 02,CAIDA DE OCUPANTE,CHAPINERO,1,PASAJERO,S,1689483600000,FEMENINO,18,MOTOCICLISTA,-74.04523928399999,4.665914444000009
1853779,12867740,A001572878,1689570000000,07:10:00,2023,JULIO,LUNES,1689595800000,KR 7 69 02,CHOQUE,CHAPINERO,2,MOTOCICLISTA,N,NA,MASCULINO,33,MOTOCICLISTA,-74.057154411,4.651736504999974
1853927,12868854,A001573884,1690002000000,18:30:00,2023,JULIO,SABADO,1690068600000,KR 80 C 9 02,ATROPELLO,KENNEDY,NA,PEATON,N,NA,MASCULINO,1,PEATON,-74.144271145,4.644969749999973
1854064,12868044,A001573511,1685336400000,04:40:00,2023,MAYO,LUNES,1685353200000,CL 77 SUR 66 02,CAIDA DE OCUPANTE,CIUDAD BOLIVAR,1,PASAJERO,N,NA,MASCULINO,32,PASAJERO,-74.168829383,4.572021351999979
1854068,12868046,A001573390,1689829200000,02:08:00,2023,JULIO,JUEVES,1689836880000,KR 50 90 02,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,N,NA,MASCULINO,32,MOTOCICLISTA,-74.06558354399999,4.678841752999972
1854072,12868049,A001572110,1689742800000,19:06:00,2023,JULIO,MIERCOLES,1689811560000,AVENIDA BOYACA 71 SUR 02,ATROPELLO,CIUDAD BOLIVAR,NA,PEATON,S,1689829200000,MASCULINO,67,PEATON,-74.126688796,4.529474219000008
1854094,12852871,A001519814,1676005200000,12:20:00,2023,FEBRERO,VIERNES,1676049600000,AVENIDA CIUDAD DE CALI 72 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,N,NA,FEMENINO,17,MOTOCICLISTA,-74.10592584300002,4.695908932999998
1854292,12853965,A001567450,1676869200000,10:58:00,2023,FEBRERO,LUNES,1676908680000,KR 68 A 112 02,CHOQUE,SUBA,2,CICLISTA,N,NA,MASCULINO,78,CICLISTA,-74.06985120600001,4.695418947999997
1854326,12867416,A001573191,1689051600000,23:55:00,2023,JULIO,MARTES,1689137700000,KR 91 127 C 02,CHOQUE,SUBA,1,MOTOCICLISTA,S,1708855200000,MASCULINO,29,MOTOCICLISTA,-74.09107479800002,4.718525308999972
1854327,12867417,A001573122,1688792400000,02:30:00,2023,JULIO,SABADO,1688801400000,KR 8 A ESTE 30 SUR 02,CHOQUE,SAN CRISTOBAL,1,MOTOCICLISTA,S,1689328800000,MASCULINO,33,MOTOCICLISTA,-74.08428100499998,4.559585045999995
1854432,12867518,A001573017,1689397200000,00:34:00,2023,JULIO,SABADO,1689399240000,AVENIDA CIUDAD DE CALI 91 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,N,NA,MASCULINO,20,MOTOCICLISTA,-74.09350073299998,4.711109497999985
1854508,12868482,A001573340,1689656400000,22:12:00,2023,JULIO,MARTES,1689736320000,AVENIDA BOYACA 3 02,CHOQUE,KENNEDY,2,CICLISTA,S,1692007200000,MASCULINO,33,CICLISTA,-74.13838707999997,4.625831882999989
1854667,12867738,A001573344,1689397200000,07:05:00,2023,JULIO,SABADO,1689422700000,KR 51 68 SUR 02,CHOQUE,CIUDAD BOLIVAR,2,CICLISTA,S,1689501600000,MASCULINO,26,CICLISTA,-74.157516209,4.580473633999986
1854682,12868659,A001573684,1690088400000,02:50:00,2023,JULIO,DOMINGO,1690098600000,KR 70 C 68 SUR 02,ATROPELLO,CIUDAD BOLIVAR,1,MOTOCICLISTA,S,1691402400000,MASCULINO,19,MOTOCICLISTA,-74.160779424,4.586952103999977
1854707,12868688,A001573543,1690347600000,17:13:00,2023,JULIO,MIERCOLES,1690409580000,AK 80 2 02,CHOQUE,KENNEDY,2,CICLISTA,N,NA,MASCULINO,NA,CICLISTA,-74.154876747,4.631263894000028
1854801,12869747,A001572748,1691643600000,12:30:00,2023,AGOSTO,JUEVES,1691688600000,KR 30 63 G 02,CAIDA DE OCUPANTE,BARRIOS UNIDOS,1,PASAJERO,N,NA,MASCULINO,NA,PASAJERO,-74.07738236400002,4.657853541999998
1854806,12869752,A001574123,1691643600000,17:19:00,2023,AGOSTO,JUEVES,1691705940000,CL 60 G SUR 18 C 02,CHOQUE,CIUDAD BOLIVAR,1,PASAJERO,N,NA,FEMENINO,26,MOTOCICLISTA,-74.13859658000001,4.560346095
1854808,12869756,A001575092,1691643600000,07:00:00,2023,AGOSTO,JUEVES,1691668800000,CL 17 123 02,CHOQUE,FONTIBON,2,MOTOCICLISTA,N,NA,FEMENINO,48,MOTOCICLISTA,-74.15960387500002,4.6868041829999925
1854812,12869758,A001575111,1691643600000,12:40:00,2023,AGOSTO,JUEVES,1691689200000,CL 72 70 G 02,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,FEMENINO,31,PEATON,-74.09317963000001,4.685472042000015
1854957,12869900,A001575065,1691816400000,10:10:00,2023,AGOSTO,SABADO,1691853000000,CL 62 A SUR 7 I 02,ATROPELLO,CIUDAD BOLIVAR,NA,PEATON,N,NA,FEMENINO,63,PEATON,-74.17203065000001,4.590673720999973
1854962,12869902,A001575018,1691730000000,14:50:00,2023,AGOSTO,VIERNES,1691783400000,AVENIDA DE LAS AMERICAS 56 02,CHOQUE,PUENTE ARANDA,2,MOTOCICLISTA,N,NA,MASCULINO,21,MOTOCICLISTA,-74.11285755799997,4.627722643000027
1854990,12868974,A001573752,1690520400000,16:48:00,2023,JULIO,VIERNES,1690580880000,KR 30 61 02,CHOQUE,TEUSAQUILLO,2,MOTOCICLISTA,N,NA,FEMENINO,21,MOTOCICLISTA,-74.07870302200001,4.650863822000019
1854993,12868978,A001572006,1690520400000,08:20:00,2023,JULIO,VIERNES,1690550400000,KR 45 122 02,ATROPELLO,USAQUEN,NA,PEATON,N,NA,FEMENINO,56,PEATON,-74.05495109600002,4.702979997
1854995,12868980,A001573618,1690520400000,04:32:00,2023,JULIO,VIERNES,1690536720000,CL 9 58 02,ATROPELLO,PUENTE ARANDA,NA,PEATON,N,NA,MASCULINO,33,PEATON,-74.114707984,4.627895336999984
1855037,12853813,A001567635,1676955600000,19:20:00,2023,FEBRERO,MARTES,1677025200000,KR 10 17 SUR 02,ATROPELLO,ANTONIO NARINO,NA,PEATON,N,NA,FEMENINO,59,PEATON,-74.09271777200001,4.578386400999989
1855254,12854906,A001567891,1677646800000,03:20:00,2023,MARZO,MIERCOLES,1677658800000,KR 72 3 02,VOLCAMIENTO,KENNEDY,1,MOTOCICLISTA,N,NA,MASCULINO,26,MOTOCICLISTA,-74.13843189900001,4.6258448300000055
1855257,12854909,A001567869,1677646800000,02:14:00,2023,MARZO,MIERCOLES,1677654840000,AVENIDA CIUDAD DE CALI 14 02,CHOQUE,KENNEDY,2,CONDUCTOR,N,NA,MASCULINO,27,CONDUCTOR,-74.139341392,4.655960806999985
1855359,12869347,A001573523,1691211600000,02:55:00,2023,AGOSTO,SABADO,1691222100000,KR 1 ESTE 87 C SUR 02,CHOQUE,USME,2,MOTOCICLISTA,N,NA,MASCULINO,36,MOTOCICLISTA,-74.10406894099998,4.504664538999975
1855363,12869351,A001574090,1691211600000,00:48:00,2023,AGOSTO,SABADO,1691214480000,AVENIDA BOYACA 153 02,CHOQUE,SUBA,2,MOTOCICLISTA,N,NA,MASCULINO,38,MOTOCICLISTA,-74.065084404,4.742481261000023
1855412,12869401,A001571937,1691298000000,00:30:00,2023,AGOSTO,DOMINGO,1691299800000,KR 30 1 B 02,ATROPELLO,PUENTE ARANDA,NA,PEATON,N,NA,MASCULINO,27,PEATON,-74.10522077500002,4.5996038740000245
1855471,12869465,A001574095,1691470800000,06:20:00,2023,AGOSTO,MARTES,1691493600000,CL 48 B SUR 23 02,ATROPELLO,TUNJUELITO,NA,PEATON,N,NA,MASCULINO,NA,PEATON,-74.13000864600002,4.574969468000006
1855476,12869470,A001575045,1691470800000,04:45:00,2023,AGOSTO,MARTES,1691487900000,AVENIDA CARACAS 117 SUR 02,CHOQUE,USME,2,MOTOCICLISTA,N,NA,MASCULINO,26,MOTOCICLISTA,-74.120018738,4.488420557999973
1855477,12892990,A001575045,1691470800000,04:45:00,2023,AGOSTO,MARTES,1691487900000,AVENIDA CARACAS 117 SUR 02,CHOQUE,USME,2,PASAJERO,N,NA,FEMENINO,23,MOTOCICLISTA,-74.120018738,4.488420557999973
1855677,12869737,A001573971,1691038800000,17:50:00,2023,AGOSTO,JUEVES,1691103000000,CL 45 B SUR 9 ESTE 02,ATROPELLO,SAN CRISTOBAL,NA,PEATON,S,1691557200000,FEMENINO,59,PEATON,-74.08966445499999,4.543724339999983
1855679,12869739,A001573244,1691470800000,15:09:00,2023,AGOSTO,MARTES,1691525340000,CL 71 A SUR 3 A 02,CHOQUE,USME,2,MOTOCICLISTA,S,1691488800000,MASCULINO,24,MOTOCICLISTA,-74.10668577799999,4.523954993000018
1855683,12869743,A001572014,1691470800000,12:41:00,2023,AGOSTO,MARTES,1691516460000,AC 19 16 02,CHOQUE,LOS MARTIRES,1,CICLISTA,N,NA,MASCULINO,61,CICLISTA,-74.07760030899999,4.609786519000011
1855691,12870695,A001575385,1692421200000,00:03:00,2023,AGOSTO,SABADO,1692421380000,KR 69 70 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,N,NA,MASCULINO,33,MOTOCICLISTA,-74.08992437299997,4.679379031999986
1855714,12870721,A001575332,1692680400000,03:03:00,2023,AGOSTO,MARTES,1692691380000,KR 104 132 02,CHOQUE,SUBA,2,CICLISTA,N,NA,MASCULINO,43,CICLISTA,-74.09985927499997,4.735881623000012
1855851,12869906,A001575149,1691816400000,14:11:00,2023,AGOSTO,SABADO,1691867460000,KR 5 27 02,CHOQUE,SANTA FE,2,MOTOCICLISTA,N,NA,MASCULINO,31,MOTOCICLISTA,-74.06696498899998,4.613816467999982
1855874,12870879,A001575295,1692248400000,19:41:00,2023,AGOSTO,JUEVES,1692319260000,KR 19 G SUR 67 SUR 02,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,S,1692957600000,MASCULINO,45,MOTOCICLISTA,-74.14838848300002,4.561194623999995
1855913,12869014,A001573667,1690520400000,02:22:00,2023,JULIO,VIERNES,1690528920000,CL 118 21 02,CHOQUE,USAQUEN,1,CONDUCTOR,S,1690624800000,MASCULINO,60,CONDUCTOR,-74.05223933600001,4.699962898000024
1856029,12854826,A001567302,1677387600000,19:30:00,2023,FEBRERO,DOMINGO,1677457800000,CL 58 SUR 18 C 02,ATROPELLO,TUNJUELITO,NA,PEATON,S,1677628800000,MASCULINO,60,PEATON,-74.13457146000002,4.56488353200001
1856108,12855862,A001568044,1678165200000,21:00:00,2023,MARZO,MARTES,1678240800000,CL 73 106 02,CHOQUE,ENGATIVA,2,CICLISTA,S,1679029200000,MASCULINO,61,CICLISTA,-74.12132522000002,4.709016707999979
1856217,12870271,A001575199,1692075600000,17:07:00,2023,AGOSTO,MARTES,1692137220000,AVENIDA CIUDAD DE VILLAVICENCIO 43 B SUR 02,ATROPELLO,CIUDAD BOLIVAR,NA,PEATON,S,1692075600000,MASCULINO,77,PEATON,-74.15270013399999,4.573144689999992
1856297,12870351,A001573428,1692162000000,05:45:00,2023,AGOSTO,MIERCOLES,1692182700000,AVENIDA BOYACA 59 SUR 02,VOLCAMIENTO,TUNJUELITO,1,MOTOCICLISTA,N,NA,MASCULINO,25,MOTOCICLISTA,-74.13823831600001,4.56551865199998
1856327,12869439,A001575015,1691298000000,19:45:00,2023,AGOSTO,DOMINGO,1691369100000,KR 111 159 02,CHOQUE,SUBA,2,CICLISTA,S,1691488800000,MASCULINO,55,CICLISTA,-74.093513169,4.759818386000006
1856436,12870491,A001575377,1692334800000,00:02:00,2023,AGOSTO,VIERNES,1692334920000,CL 153 45 02,VOLCAMIENTO,USAQUEN,1,MOTOCICLISTA,N,NA,MASCULINO,26,MOTOCICLISTA,-74.048950381,4.7379241479999905
1856513,12870567,A001572411,1692507600000,04:50:00,2023,AGOSTO,DOMINGO,1692525000000,CL 77 SUR 81 H 02,CHOQUE,BOSA,1,MOTOCICLISTA,N,NA,MASCULINO,24,MOTOCICLISTA,-74.20250070899999,4.614343416999986
1856514,12870568,A001572411,1692507600000,04:50:00,2023,AGOSTO,DOMINGO,1692525000000,CL 77 SUR 81 H 02,CHOQUE,BOSA,1,PASAJERO,N,NA,FEMENINO,28,MOTOCICLISTA,-74.20250070899999,4.614343416999986
1856516,12870572,A001575336,1692421200000,06:05:00,2023,AGOSTO,SABADO,1692443100000,CL 6 19 02,ATROPELLO,LOS MARTIRES,NA,PEATON,N,NA,MASCULINO,79,PEATON,-74.089280643,4.600363468000012
1856517,12870573,A001575458,1692507600000,21:30:00,2023,AGOSTO,DOMINGO,1692585000000,KR 41 A 4 A 02,CHOQUE,PUENTE ARANDA,1,CICLISTA,N,NA,MASCULINO,62,CICLISTA,-74.11010531400001,4.614715036000007
1856529,12870591,A001575409,1692507600000,06:45:00,2023,AGOSTO,DOMINGO,1692531900000,CL 68 B SUR 77 02,CHOQUE,CIUDAD BOLIVAR,1,PASAJERO,N,NA,FEMENINO,22,MOTOCICLISTA,-74.17856333399999,4.579006687999993
1856592,12870667,A001575410,1692421200000,08:40:00,2023,AGOSTO,SABADO,1692452400000,TV 74 F 40 F SUR 02,CHOQUE,KENNEDY,2,MOTOCICLISTA,N,NA,MASCULINO,23,MOTOCICLISTA,-74.154337623,4.616757597000003
1856766,12871770,A001575761,1693544400000,10:40:00,2023,SEPTIEMBRE,VIERNES,1693582800000,CL 61 SUR 30 02,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,N,NA,MASCULINO,53,MOTOCICLISTA,-74.148772039,4.570458984000027
1856772,12871776,A001576025,1693630800000,02:30:00,2023,SEPTIEMBRE,SABADO,1693639800000,KR 86 23 A BIS 02,VOLCAMIENTO,FONTIBON,1,PASAJERO,N,NA,MASCULINO,48,PASAJERO,-74.12741629099997,4.669541333999973
1856776,12871782,A001575142,1693458000000,23:40:00,2023,AGOSTO,JUEVES,1693543200000,CL 49 SUR 91 D 02,VOLCAMIENTO,BOSA,2,MOTOCICLISTA,N,NA,MASCULINO,24,MOTOCICLISTA,-74.18084589400002,4.636752468999987
1856805,12871819,A001576125,1693803600000,15:38:00,2023,SEPTIEMBRE,LUNES,1693859880000,CL 61 SUR 20 D 02,CHOQUE,CIUDAD BOLIVAR,2,MOTOCICLISTA,N,NA,MASCULINO,34,MOTOCICLISTA,-74.14274243300002,4.566616896000028
1856806,12871820,A001576125,1693803600000,15:38:00,2023,SEPTIEMBRE,LUNES,1693859880000,CL 61 SUR 20 D 02,CHOQUE,CIUDAD BOLIVAR,2,PASAJERO,N,NA,FEMENINO,32,MOTOCICLISTA,-74.14274243300002,4.566616896000028
1856822,12871829,A001575402,1693803600000,06:24:00,2023,SEPTIEMBRE,LUNES,1693826640000,KR 95 A 54 SUR 02,ATROPELLO,BOSA,NA,PEATON,N,NA,FEMENINO,15,PEATON,-74.187835731,4.637995612999987
1856833,12871838,A001575853,1693803600000,10:44:00,2023,SEPTIEMBRE,LUNES,1693842240000,KR 29 66 SUR 02,CHOQUE,CIUDAD BOLIVAR,1,CICLISTA,N,NA,MASCULINO,78,CICLISTA,-74.15026871100002,4.567755889000011
1856981,12855851,A001568142,1678597200000,06:03:00,2023,MARZO,DOMINGO,1678618980000,CL 171 93 02,CHOQUE,SUBA,2,MOTOCICLISTA,N,NA,MASCULINO,28,MOTOCICLISTA,-74.07658989200002,4.764905006999982
1857099,12870267,A001575155,1692075600000,13:30:00,2023,AGOSTO,MARTES,1692124200000,CL 87 95 F 02,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,FEMENINO,79,PEATON,-74.104027428,4.715349608999986
1857264,12870434,A001573981,1691989200000,23:45:00,2023,AGOSTO,LUNES,1692074700000,KR 100 50 B 02,ATROPELLO,BOSA,NA,PEATON,S,1692248400000,FEMENINO,26,PEATON,-74.18754910400003,4.6438614959999995
1857287,12871346,A001573590,1693112400000,06:39:00,2023,AGOSTO,DOMINGO,1693136340000,AVENIDA PRIMERO DE MAYO 69 B 02,VOLCAMIENTO,KENNEDY,2,MOTOCICLISTA,N,NA,MASCULINO,26,MOTOCICLISTA,-74.13558629900001,4.614084085999991
1857290,12871349,A001571976,1693026000000,22:10:00,2023,AGOSTO,SABADO,1693105800000,TV 17 SUR 65 02,ATROPELLO,CIUDAD BOLIVAR,1,MOTOCICLISTA,S,1693821600000,MASCULINO,37,MOTOCICLISTA,-74.136964955,4.553633320000017
1857291,12871350,A001571976,1693026000000,22:10:00,2023,AGOSTO,SABADO,1693105800000,TV 17 SUR 65 02,ATROPELLO,CIUDAD BOLIVAR,NA,PEATON,N,NA,MASCULINO,36,PEATON,-74.136964955,4.553633320000017
1857299,12871360,A001573942,1693112400000,00:48:00,2023,AGOSTO,DOMINGO,1693115280000,CL 71 BIS SUR 16 C 02,CHOQUE,CIUDAD BOLIVAR,2,MOTOCICLISTA,N,NA,MASCULINO,24,MOTOCICLISTA,-74.13512898300002,4.544764461
1857338,12870506,A001573763,1692248400000,11:31:00,2023,AGOSTO,JUEVES,1692289860000,KR 9 145 02,ATROPELLO,USAQUEN,NA,PEATON,S,1692248400000,FEMENINO,80,PEATON,-74.03249709900001,4.722670763999986
1857489,12871565,A001573657,1693285200000,19:31:00,2023,AGOSTO,MARTES,1693355460000,KR 85 8 02,ATROPELLO,KENNEDY,NA,PEATON,N,NA,MASCULINO,17,PEATON,-74.15046719499998,4.645470472999989
1857500,12870673,A001575097,1691989200000,11:25:00,2023,AGOSTO,LUNES,1692030300000,CL 13 58 02,ATROPELLO,PUENTE ARANDA,NA,PEATON,S,1701493200000,FEMENINO,83,PEATON,-74.111210384,4.631237160000012
1857644,12872535,A001575982,1694322000000,13:59:00,2023,SEPTIEMBRE,DOMINGO,1694372340000,KR 110 G 72 C 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,N,NA,MASCULINO,32,MOTOCICLISTA,-74.12585256300002,4.712475987999994
1857685,12871807,A001575968,1693630800000,21:35:00,2023,SEPTIEMBRE,SABADO,1693708500000,KR 10 17 02,CHOQUE,SANTA FE,2,CICLISTA,N,NA,MASCULINO,38,CICLISTA,-74.074753799,4.605175873999997
1857768,12872658,A001576034,1693803600000,10:48:00,2023,SEPTIEMBRE,LUNES,1693842480000,TV 6 B ESTE 37 C SUR 02,CHOQUE,SAN CRISTOBAL,2,MOTOCICLISTA,S,1693821600000,MASCULINO,34,MOTOCICLISTA,-74.08982781399999,4.552678792999984
1857793,12870974,A001575507,1692853200000,21:00:00,2023,AGOSTO,JUEVES,1692928800000,CL 80 94 02,ATROPELLO,ENGATIVA,NA,PEATON,N,NA,MASCULINO,24,PEATON,-74.108013191,4.706100515000003
1857846,12871913,A001572072,1693803600000,06:00:00,2023,SEPTIEMBRE,LUNES,1693825200000,AVENIDA BOYACA 4 02,VOLCAMIENTO,USME,1,CICLISTA,N,NA,MASCULINO,70,CICLISTA,-74.126198568,4.525660082999991
1857887,12857557,A001568985,1680066000000,00:36:00,2023,MARZO,MIERCOLES,1680068160000,AVENIDA DE LAS AMERICAS 69 B 02,ATROPELLO,KENNEDY,NA,PEATON,N,NA,MASCULINO,63,PEATON,-74.128914914,4.629365741000015
1858156,12871334,A001575437,1693026000000,05:20:00,2023,AGOSTO,SABADO,1693045200000,CL 170 55 02,CHOQUE,SUBA,1,MOTOCICLISTA,N,NA,MASCULINO,26,MOTOCICLISTA,-74.05465868900001,4.7535529410000095
1858247,12872199,A001576021,1693458000000,11:25:00,2023,AGOSTO,JUEVES,1693499100000,CL 48 Q SUR 2 A 02,ATROPELLO,RAFAEL URIBE URIBE,NA,PEATON,S,1693458000000,MASCULINO,74,PEATON,-74.10563172500002,4.5486124860000245
1858297,12872250,A001575486,1693717200000,15:20:00,2023,SEPTIEMBRE,DOMINGO,1693772400000,AC 13 65 B 02,CHOQUE,PUENTE ARANDA,2,CICLISTA,S,1694080800000,MASCULINO,48,CICLISTA,-74.116092004,4.635910337999974
1858319,12872268,A001575839,1693544400000,05:57:00,2023,SEPTIEMBRE,VIERNES,1693565820000,CL 60 A SUR 19 B 02,CHOQUE,CIUDAD BOLIVAR,2,MOTOCICLISTA,S,1693562400000,MASCULINO,29,MOTOCICLISTA,-74.13988588000001,4.562379077999992
1858371,12872321,A001575031,1693458000000,06:40:00,2023,AGOSTO,JUEVES,1693482000000,AVENIDA CIRCUNVALAR DEL SUR 31 02,ATROPELLO,SANTA FE,NA,PEATON,S,1693803600000,FEMENINO,72,PEATON,-74.06307009599999,4.6159234630000014
1858530,12858323,A001567616,1680498000000,05:42:00,2023,ABRIL,LUNES,1680518520000,KR 30 91 02,ATROPELLO,BARRIOS UNIDOS,NA,PEATON,S,1680584400000,MASCULINO,42,PEATON,-74.058580673,4.6787612119999835
1858554,12858348,A001568818,1681016400000,00:30:00,2023,ABRIL,DOMINGO,1681018200000,DG 55 SUR 13 C ESTE 02,ATROPELLO,SAN CRISTOBAL,NA,PEATON,N,NA,FEMENINO,40,PEATON,-74.08840624300001,4.533788528999992
1858557,12858352,A001567735,1680757200000,04:45:00,2023,ABRIL,JUEVES,1680774300000,AU DEL NORTE 182 02,VOLCAMIENTO,USAQUEN,1,PASAJERO,N,NA,FEMENINO,20,MOTOCICLISTA,-74.04517730100002,4.758032682000021
1858574,12858368,A001569394,1681016400000,13:40:00,2023,ABRIL,DOMINGO,1681065600000,KR 5 39 02,CHOQUE,CHAPINERO,1,CICLISTA,S,1681034400000,MASCULINO,21,CICLISTA,-74.06339898200002,4.625697403000004
1858641,12860617,A001569289,1680584400000,19:20:00,2023,ABRIL,MARTES,1680654000000,CL 42 G SUR 86 G 02,ATROPELLO,KENNEDY,NA,PEATON,S,1680930000000,MASCULINO,59,PEATON,-74.17132892799998,4.631181878000007
1858920,12842566,A001515925,1666328400000,00:50:00,2022,OCTUBRE,VIERNES,1666331400000,KR 80 54 SUR 02,ATROPELLO,KENNEDY,NA,PEATON,N,NA,MASCULINO,20,PEATON,-74.17399999999998,4.615000000000009
1858921,12842567,A001516108,1666242000000,12:33:00,2022,OCTUBRE,JUEVES,1666287180000,KR 13 59 02,ATROPELLO,CHAPINERO,1,MOTOCICLISTA,N,NA,MASCULINO,33,MOTOCICLISTA,-74.06400000000002,4.646000000000015
1858964,12843500,A001516627,1666846800000,15:06:00,2022,OCTUBRE,JUEVES,1666901160000,CL 42 A SUR 80 J 02,ATROPELLO,KENNEDY,NA,PEATON,S,1667088000000,MASCULINO,79,PEATON,-74.164985091,4.6252533439999866
1859106,12857950,A001569064,1680325200000,13:40:00,2023,ABRIL,SABADO,1680374400000,CL 60 SUR 88 C 02,CHOQUE,BOSA,2,MOTOCICLISTA,S,1680429600000,MASCULINO,23,MOTOCICLISTA,-74.19224032099999,4.625736872999994
1859187,12858035,A001568353,1679893200000,11:29:00,2023,MARZO,LUNES,1679934540000,CL 48 P SUR 5 I 02,ATROPELLO,RAFAEL URIBE URIBE,NA,PEATON,S,1680238800000,MASCULINO,83,PEATON,-74.10842625200002,4.552851400000009
1859254,12858099,A001568792,1680325200000,21:02:00,2023,ABRIL,SABADO,1680400920000,AVENIDA PRIMERO DE MAYO 35 B SUR 02,ATROPELLO,KENNEDY,NA,PEATON,S,1680498000000,MASCULINO,65,PEATON,-74.14478870900001,4.618867132999981
1859394,12872470,A001576019,1693717200000,01:27:00,2023,SEPTIEMBRE,DOMINGO,1693722420000,KR 30 45 02,CHOQUE,TEUSAQUILLO,1,MOTOCICLISTA,S,1695290400000,MASCULINO,30,MOTOCICLISTA,-74.07952695900002,4.634671828000023
1859418,12858269,A001571904,1680584400000,08:00:00,2023,ABRIL,MARTES,1680613200000,CL 11 68 C 02,ATROPELLO,KENNEDY,NA,PEATON,N,NA,FEMENINO,58,PEATON,-74.12286726399998,4.635493282000027
1859443,12858353,A001569004,1680670800000,18:10:00,2023,ABRIL,MIERCOLES,1680736200000,CL 17 100 02,CHOQUE,FONTIBON,2,CICLISTA,N,NA,MASCULINO,46,CICLISTA,-74.15151325599999,4.669033405999983
1859447,12858357,A001569157,1680843600000,17:00:00,2023,ABRIL,VIERNES,1680904800000,CL 74 A SUR 18 A 02,ATROPELLO,CIUDAD BOLIVAR,NA,PEATON,N,NA,FEMENINO,84,PEATON,-74.14279071300001,4.543184257999997
1859572,12858481,A001569232,1681102800000,17:21:00,2023,ABRIL,LUNES,1681165260000,KR 14 V 73 D BIS SUR 02,ATROPELLO,USME,NA,PEATON,S,1681102800000,MASCULINO,88,PEATON,-74.12208137699997,4.51794599599998
