OBJECTID;CODIGO_ACCIDENTADO;FORMULARIO;FECHA_OCURRENCIA_ACC;HORA_OCURRENCIA_ACC;ANO_OCURRENCIA_ACC;MES_OCURRENCIA_ACC;DIA_OCURRENCIA_ACC;FECHA_HORA_ACC;DIRECCION;CLASE_ACC;LOCALIDAD;CODIGO_VEHICULO;CONDICION;MUERTE_POSTERIOR;FECHA_POSTERIOR_MUERTE;GENERO;EDAD;CONDICION_A
3141280;14297682;AA1056600;1,33058E+12;4:10:00;2012;MARZO;JUEVES;1,33059E+12;AV AVENIDA PRIMERA DE MAYO-KR 69 48;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;42;PEATON
3141281;14297791;AA1056600;1,33058E+12;4:10:00;2012;MARZO;JUEVES;1,33059E+12;AV AVENIDA PRIMERA DE MAYO-KR 69 48;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;43;PEATON
3141316;14207776;A001712528;1,74513E+12;21:50:00;2025;ABRIL;DOMINGO;1,7452E+12;TV 78 L 68 A SUR 02;ATROPELLO;BOSA;NA;PEATON;S;1,74521E+12;MASCULINO;29;PEATON
3141329;14207788;A001712730;1,74521E+12;8:26:00;2025;ABRIL;LUNES;1,74524E+12;KR 30 63 D 02;CHOQUE;BARRIOS UNIDOS;2;MOTOCICLISTA;N;NA;MASCULINO;32;MOTOCICLISTA
3141399;14307873;AA1059567;1,33239E+12;18:40:00;2012;MARZO;JUEVES;1,33246E+12;KR 70B-CL5 02;ATROPELLO;KENNEDY;NA;PEATON;S;1,33844E+12;MASCULINO;72;PEATON
3141486;14207970;A001712715;1,74547E+12;20:40:00;2025;ABRIL;JUEVES;1,74555E+12;CL 165 8 02;ATROPELLO;USAQUEN;NA;PEATON;S;1,74642E+12;MASCULINO;79;PEATON
3141541;14297968;AA1240226;1,35442E+12;1:00:00;2012;DICIEMBRE;DOMINGO;1,35443E+12;AV AVENIDA CIUDAD DE CALI-CL 83A 47;ATROPELLO;ENGATIVA;NA;PEATON;N;NA;FEMENINO;25;PEATON
3141582;14297798;AA1060121;1,33291E+12;7:20:00;2012;MARZO;MIERCOLES;1,33294E+12;AV AVENIDA CIUDAD DE CALI-CL 11B 95;CHOQUE;KENNEDY;1;PEATON;N;NA;MASCULINO;38;PEATON
3141584;14297720;AA1060122;1,33291E+12;17:50:00;2012;MARZO;MIERCOLES;1,33298E+12;AK 45-CL93 95;CHOQUE;BARRIOS UNIDOS;1;CONDUCTOR;N;NA;MASCULINO;28;CONDUCTOR
3141615;14298016;AA1298411;1,36816E+12;14:38:00;2013;MAYO;VIERNES;1,36821E+12;AV AVENIDA CENTENARIO-KR 112 95;CHOQUE;FONTIBON;2;PASAJERO;N;NA;FEMENINO;29;MOTOCICLISTA
3141756;14297694;AA1057603;1,33084E+12;5:15:00;2012;MARZO;DOMINGO;1,33086E+12;AV AVENIDA PRIMERO DE MAYO-AK 68 02;CHOQUE;KENNEDY;1;CONDUCTOR;N;NA;MASCULINO;37;CONDUCTOR
3141918;14317627;AA1099969;1,33654E+12;9:15:00;2012;MAYO;MIERCOLES;1,33657E+12;CL 6-KR34 23;ATROPELLO;PUENTE ARANDA;NA;PEATON;S;1,33749E+12;MASCULINO;76;PEATON
3141942;14299680;AA1101808;1,33568E+12;13:00:00;2012;ABRIL;DOMINGO;1,33572E+12;KR 78C-CL72C S 02;VOLCAMIENTO;BOSA;NA;PEATON;S;1,33568E+12;FEMENINO;69;PEATON
3142687;14313871;AA1102066;1,33619E+12;17:47:00;2012;MAYO;SABADO;1,33626E+12;CL 76A-KR90 34;ATROPELLO;ENGATIVA;NA;PEATON;S;1,33637E+12;MASCULINO;47;PEATON
3142885;14297688;AA1059693;1,33144E+12;11:30:00;2012;MARZO;DOMINGO;1,33148E+12;CL 170-KR 8 65;ATROPELLO;USAQUEN;NA;PEATON;N;NA;MASCULINO;45;PEATON
3142911;14301628;AA1102065;1,33645E+12;15:47:00;2012;MAYO;MARTES;1,33651E+12;AC 72-KR101 02;CAIDA DE OCUPANTE;ENGATIVA;NA;PEATON;S;1,3374E+12;MASCULINO;56;PEATON
3142935;14323473;AA1060123;1,33334E+12;19:55:00;2012;ABRIL;LUNES;1,33341E+12;AK 27-CL1B 02;CHOQUE;LOS MARTIRES;2;CONDUCTOR;N;NA;MASCULINO;17;CONDUCTOR
3143147;14299968;AA1057064;1,33015E+12;18:30:00;2012;FEBRERO;SABADO;1,33021E+12;KR 10-CL31 29;ATROPELLO;RAFAEL URIBE URIBE;NA;PEATON;S;1,33015E+12;MASCULINO;32;PEATON
3143444;14297721;AA1060679;1,33343E+12;2:30:00;2012;ABRIL;MARTES;1,33344E+12;CL 170-KR7 65;CHOQUE;USAQUEN;1;CONDUCTOR;N;NA;MASCULINO;21;CONDUCTOR
3143496;14303991;AA1057074;1,33023E+12;21:20:00;2012;FEBRERO;DOMINGO;1,33031E+12;KR 7-CL174 02;CHOQUE;USAQUEN;2;CONDUCTOR;S;1,33248E+12;MASCULINO;54;CONDUCTOR
3143522;14319659;AA1063108;1,3355E+12;5:19:00;2012;ABRIL;VIERNES;1,33552E+12;AC 26-KR34A 57;ATROPELLO;TEUSAQUILLO;NA;PEATON;S;1,3355E+12;MASCULINO;53;PEATON
3143615;14312277;AA1059550;1,33231E+12;15:00:00;2012;MARZO;MIERCOLES;1,33236E+12;AK 68-CL18 19;ATROPELLO;FONTIBON;NA;PEATON;S;1,33291E+12;MASCULINO;63;PEATON
3143684;14307351;AA1057226;1,33066E+12;21:38:00;2012;MARZO;VIERNES;1,33074E+12;KR 50-CL6 02;CHOQUE;PUENTE ARANDA;2;CONDUCTOR;S;1,33092E+12;MASCULINO;22;CONDUCTOR
3143783;14297988;AA1058207;1,33161E+12;6:32:00;2012;MARZO;MARTES;1,33164E+12;CL 68A-KR 80H S 18;CAIDA DE OCUPANTE;BOSA;1;PASAJERO;N;NA;MASCULINO;42;PASAJERO
3143786;14297989;AA1059115;1,3317E+12;12:00:00;2012;MARZO;MIERCOLES;1,33174E+12;AV AVENIDA CENTENARIO-KR 17 02;CHOQUE;FONTIBON;1;PASAJERO;N;NA;MASCULINO;59;PASAJERO
3143892;14302454;AA1057024;1,33023E+12;20:40:00;2012;FEBRERO;DOMINGO;1,33031E+12;TR 4-CL28 S 02;ATROPELLO;SAN CRISTOBAL;NA;PEATON;S;1,33066E+12;FEMENINO;26;PEATON
3144019;14317547;AA1056652;1,33041E+12;14:43:00;2012;FEBRERO;MARTES;1,33046E+12;AV AVENIDA DE LA CONSTITUCION-KR 63A 02;ATROPELLO;ENGATIVA;NA;PEATON;S;1,33041E+12;MASCULINO;73;PEATON
3144032;14297790;AA1056631;1,33041E+12;12:50:00;2012;FEBRERO;MARTES;1,33045E+12;CL 42F-KR 92A S 05;OTRO;KENNEDY;1;PEATON;N;NA;MASCULINO;17;PEATON
3144213;14301137;AA1061073;1,33334E+12;19:00:00;2012;ABRIL;LUNES;1,33341E+12;KR 19G-CL65 S 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;S;1,33645E+12;FEMENINO;75;PEATON
3144646;14312024;AA1057655;1,33075E+12;20:15:00;2012;MARZO;SABADO;1,33082E+12;KR 99-CL20C 10;CHOQUE;FONTIBON;2;CONDUCTOR;S;1,33075E+12;MASCULINO;43;CONDUCTOR
3144696;14297718;AA1058817;1,33196E+12;22:35:00;2012;MARZO;SABADO;1,33204E+12;AV AVENIDA CARACAS-DG 48 S 02;CHOQUE;TUNJUELITO;1;CONDUCTOR;N;NA;MASCULINO;37;CONDUCTOR
3144739;14311831;AA1061369;1,33438E+12;15:00:00;2012;ABRIL;SABADO;1,33443E+12;AK 45-CL128B 02;CAIDA DE OCUPANTE;SUBA;1;PASAJERO;S;1,33447E+12;MASCULINO;71;PASAJERO
3145014;14298004;AA1059797;1,33282E+12;6:16:00;2012;MARZO;MARTES;1,33285E+12;AC 34-KR16 02;CHOQUE;TEUSAQUILLO;1;PASAJERO;N;NA;FEMENINO;26;MOTOCICLISTA
3145305;14325891;AA1060759;1,33473E+12;19:33:00;2012;ABRIL;MIERCOLES;1,3348E+12;KR 72-CL62D S 10;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;N;NA;MASCULINO;5;PEATON
3145515;14297705;AA1056630;1,32868E+12;9:50:00;2012;FEBRERO;MIERCOLES;1,32871E+12;AC 26-KR34 02;CHOQUE;TEUSAQUILLO;1;CONDUCTOR;N;NA;MASCULINO;70;CONDUCTOR
3146113;14297719;AA1058819;1,33248E+12;23:10:00;2012;MARZO;VIERNES;1,33256E+12;AK 45-CL224 60;CHOQUE;USAQUEN;1;CONDUCTOR;N;NA;MASCULINO;53;CONDUCTOR
3146159;14306635;AA1058790;1,33187E+12;10:35:00;2012;MARZO;VIERNES;1,33191E+12;KR 15-CL97 02;ATROPELLO;CHAPINERO;NA;PEATON;S;1,34976E+12;MASCULINO;74;PEATON
3146185;14320932;AA1061281;1,33429E+12;22:10:00;2012;ABRIL;VIERNES;1,33437E+12;AV AVENIDA CIUDAD DE CALI-CL 25 02;ATROPELLO;FONTIBON;NA;PEATON;S;1,33438E+12;MASCULINO;NA;PEATON
3146338;14309817;AA1056922;1,33023E+12;14:00:00;2012;FEBRERO;DOMINGO;1,33028E+12;AK 30-CL62 15;CHOQUE;TEUSAQUILLO;1;PASAJERO;S;1,33058E+12;FEMENINO;62;PASAJERO
3146376;14297717;AA1058204;1,3311E+12;6:40:00;2012;MARZO;MIERCOLES;1,33112E+12;AV AVENIDA CIUDAD DE CALI-CL 129 12;CHOQUE;SUBA;2;CONDUCTOR;N;NA;MASCULINO;48;CONDUCTOR
3146522;14297796;AA1058818;1,33213E+12;22:00:00;2012;MARZO;LUNES;1,33221E+12;AV AVENIDA CARACAS-CL 37 S 39;ATROPELLO;RAFAEL URIBE URIBE;NA;PEATON;N;NA;MASCULINO;62;PEATON
3146895;14311098;AA1058374;1,33179E+12;9:30:00;2012;MARZO;JUEVES;1,33182E+12;AC 72-KR78 98;ATROPELLO;ENGATIVA;NA;PEATON;S;1,33187E+12;MASCULINO;82;PEATON
3146942;14320837;AA1057726;1,33101E+12;18:45:00;2012;MARZO;MARTES;1,33108E+12;KR 10-CL13 02;ATROPELLO;SANTA FE;NA;PEATON;S;1,33127E+12;MASCULINO;NA;PEATON
3147112;14297715;AA1056599;1,33058E+12;1:30:00;2012;MARZO;JUEVES;1,33058E+12;KR 7-CL134 40;CHOQUE;USAQUEN;1;CONDUCTOR;N;NA;MASCULINO;28;CONDUCTOR
3147130;14319410;AA1056957;1,33023E+12;11:30:00;2012;FEBRERO;DOMINGO;1,33027E+12;KR 6-CL21 S 34;CAIDA DE OCUPANTE;SAN CRISTOBAL;1;PASAJERO;S;1,33058E+12;FEMENINO;51;PASAJERO
3147277;14320994;AA1240230;1,35365E+12;22:50:00;2012;NOVIEMBRE;VIERNES;1,35373E+12;AC 26-KR31 02;ATROPELLO;TEUSAQUILLO;NA;PEATON;S;1,35408E+12;MASCULINO;NA;PEATON
3147347;14301398;AA1062323;1,33473E+12;12:30:00;2012;ABRIL;MIERCOLES;1,33477E+12;CL 78A-KR70 02;CHOQUE;ENGATIVA;2;CONDUCTOR;S;1,34051E+12;MASCULINO;79;CONDUCTOR
3147615;14311088;AA1057128;1,33049E+12;14:20:00;2012;FEBRERO;MIERCOLES;1,33054E+12;AV AVENIDA BOYACA-CL 72 02;ATROPELLO;ENGATIVA;NA;PEATON;S;1,33084E+12;MASCULINO;80;PEATON
3147648;14297953;AA1058205;1,33127E+12;22:00:00;2012;MARZO;VIERNES;1,33135E+12;AK 45-CL189 02;ATROPELLO;SUBA;NA;PEATON;N;NA;FEMENINO;53;PEATON
3147721;14301594;AA1058188;1,33144E+12;3:32:00;2012;MARZO;DOMINGO;1,33145E+12;AC 72-KR94 02;ATROPELLO;ENGATIVA;NA;PEATON;S;1,3317E+12;MASCULINO;37;PEATON
3148166;14320636;AA1063014;1,33524E+12;22:30:00;2012;ABRIL;MARTES;1,33532E+12;AC 72-KR 17 02;CHOQUE;BARRIOS UNIDOS;1;PEATON;N;NA;MASCULINO;44;PEATON
3148417;14319643;AA1058714;1,33161E+12;23:00:00;2012;MARZO;MARTES;1,3317E+12;KR 68-CL12A 94;ATROPELLO;PUENTE ARANDA;NA;PEATON;S;1,33274E+12;MASCULINO;51;PEATON
3148688;14323470;AA1107272;1,34414E+12;20:30:00;2012;AGOSTO;DOMINGO;1,34422E+12;AV AVENIDA BOYACA-CL 167 02;CHOQUE;SUBA;2;PEATON;N;NA;MASCULINO;15;PEATON
3148720;14320795;AA1062410;1,33498E+12;5:00:00;2012;ABRIL;SABADO;1,335E+12;AC 45-KR21 21;CHOQUE;TEUSAQUILLO;1;CONDUCTOR;N;NA;MASCULINO;NA;CONDUCTOR
3148726;14297957;AA1062178;1,33455E+12;14:25:00;2012;ABRIL;LUNES;1,3346E+12;AK 9-CL113 07;ATROPELLO;USAQUEN;NA;PEATON;N;NA;FEMENINO;74;PEATON
3148837;14297851;AA1108630;1,34751E+12;5:40:00;2012;SEPTIEMBRE;JUEVES;1,34753E+12;AC 6-KR23 49;ATROPELLO;LOS MARTIRES;NA;PEATON;N;NA;MASCULINO;67;PEATON
3148839;14322929;AA1108624;1,34751E+12;15:40:00;2012;SEPTIEMBRE;JUEVES;1,34757E+12;CL 5A-KR27 33;ATROPELLO;LOS MARTIRES;NA;PEATON;N;NA;FEMENINO;NA;PEATON
3148851;14297710;AA1106436;1,34898E+12;3:40:00;2012;SEPTIEMBRE;DOMINGO;1,34899E+12;AV AVENIDA BOYACA-CL 53 02;ATROPELLO;ENGATIVA;NA;PEATON;N;NA;MASCULINO;22;PEATON
3148917;14297736;AA1103760;1,34216E+12;14:00:00;2012;JULIO;VIERNES;1,34221E+12;AV AVENIDA CIUDAD DE QUITO-CL 5 32;CHOQUE;LOS MARTIRES;2;CONDUCTOR;N;NA;MASCULINO;36;CONDUCTOR
3149221;14320637;AA1237874;1,35166E+12;19:50:00;2012;OCTUBRE;MIERCOLES;1,35173E+12;AK 19-CL39B 16;ATROPELLO;TEUSAQUILLO;NA;PEATON;N;NA;MASCULINO;51;PEATON
3149450;14318255;AA1236358;1,35071E+12;20:30:00;2012;OCTUBRE;SABADO;1,35078E+12;KR 18-CL10 02;ATROPELLO;LOS MARTIRES;NA;PEATON;S;1,35157E+12;FEMENINO;49;PEATON
3149812;14297962;AA1105408;1,34345E+12;8:00:00;2012;JULIO;SABADO;1,34348E+12;AK 24-CL 67 02;ATROPELLO;BARRIOS UNIDOS;NA;PEATON;N;NA;FEMENINO;34;PEATON
3149995;14325895;AA1238689;1,35244E+12;6:50:00;2012;NOVIEMBRE;VIERNES;1,35246E+12;KR 68-CL37B S 31;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;6;PEATON
3151104;14185609;AA0992683;1,31831E+12;22:10:00;2011;OCTUBRE;MARTES;1,31839E+12;KR 71B-CL53A S 02;CHOQUE;BOSA;1;CONDUCTOR;S;1,31848E+12;MASCULINO;36;CONDUCTOR
3151376;14199962;AA0989206;1,31589E+12;9:40:00;2011;SEPTIEMBRE;MARTES;1,31592E+12;KR 22-CL69 02;CHOQUE;BARRIOS UNIDOS;1;PASAJERO;S;1,3209E+12;MASCULINO;75;PASAJERO
3151835;14189143;AA0992040;1,31788E+12;9:10:00;2011;OCTUBRE;JUEVES;1,31791E+12;AV AVENIDA DE LAS AMERICAS-KR 78C 02;ATROPELLO;KENNEDY;NA;PEATON;S;1,32004E+12;MASCULINO;95;PEATON
3152005;14181606;AA0934752;1,3095E+12;8:15:00;2011;JULIO;VIERNES;1,30953E+12;AV AVENIDA PRIMERO DE MAYO-KR 72B 20;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;52;PEATON
3152295;14181890;AA0875677;1,29878E+12;16:40:00;2011;FEBRERO;DOMINGO;1,29884E+12;AC 13-KR 65 02;CHOQUE;PUENTE ARANDA;1;PASAJERO;N;NA;MASCULINO;44;PASAJERO
3152296;14181905;AA0875677;1,29878E+12;16:40:00;2011;FEBRERO;DOMINGO;1,29884E+12;AC 13-KR 65 02;CHOQUE;PUENTE ARANDA;1;PASAJERO;N;NA;FEMENINO;54;PASAJERO
3152581;14181855;AA00803000;1,29576E+12;8:43:00;2011;ENERO;DOMINGO;1,29579E+12;CL 129-KR 53A 02;CHOQUE;SUBA;2;PEATON;N;NA;FEMENINO;35;PEATON
3152628;14195220;AA0996205;1,32142E+12;23:20:00;2011;NOVIEMBRE;MIERCOLES;1,3215E+12;AC 17-KR135 02;ATROPELLO;FONTIBON;NA;PEATON;S;1,32177E+12;MASCULINO;27;PEATON
3152632;14191081;AA0995547;1,32142E+12;21:05:00;2011;NOVIEMBRE;MIERCOLES;1,3215E+12;CL 51-KR5D S 50;CHOQUE;USME;1;PASAJERO;S;1,32151E+12;FEMENINO;20;MOTOCICLISTA
3152638;14181615;AA1049522;1,32384E+12;12:40:00;2011;DICIEMBRE;MIERCOLES;1,32388E+12;AK 45-CL183 02;VOLCAMIENTO;SUBA;2;CONDUCTOR;N;NA;MASCULINO;22;CONDUCTOR
3153096;14185234;AA1053948;1,32807E+12;18:00:00;2012;FEBRERO;MIERCOLES;1,32814E+12;CL 130-KR86 02;ATROPELLO;SUBA;NA;PEATON;S;1,32574E+12;FEMENINO;77;PEATON
3153447;14181788;AA0885255;1,30716E+12;6:20:00;2011;JUNIO;SABADO;1,30719E+12;TR 73F-CL 70 S 75;CHOQUE;CIUDAD BOLIVAR;2;PEATON;N;NA;MASCULINO;22;PEATON
3153466;14201798;AA0884144;1,30811E+12;6:33:00;2011;JUNIO;MIERCOLES;1,30814E+12;KR 80-CL38C S 02;CHOQUE;KENNEDY;2;CONDUCTOR;N;NA;MASCULINO;NA;CONDUCTOR
3153526;14181796;AA0938537;1,3114E+12;21:55:00;2011;JULIO;SABADO;1,31148E+12;AK 68-CL76A 02;ATROPELLO;BARRIOS UNIDOS;NA;PEATON;N;NA;MASCULINO;18;PEATON
3153792;14192880;AA1056080;1,3298E+12;21:50:00;2012;FEBRERO;MARTES;1,32988E+12;CL 40-KR72M S 02;ATROPELLO;KENNEDY;NA;PEATON;S;1,32989E+12;MASCULINO;67;PEATON
3153890;14181846;AA00793366;1,2866E+12;14:53:00;2010;OCTUBRE;SABADO;1,28665E+12;AC 53-KR 13 02;ATROPELLO;CHAPINERO;NA;PEATON;N;NA;FEMENINO;20;PEATON
3153979;14181648;AA00799849;1,29248E+12;15:18:00;2010;DICIEMBRE;JUEVES;1,29253E+12;AK 7-CL 145 87;CHOQUE;USAQUEN;2;PEATON;N;NA;MASCULINO;36;PEATON
3153980;14181732;AA00799097;1,29256E+12;0:50:00;2010;DICIEMBRE;VIERNES;1,29257E+12;KR 78B-CL 35C S 14;CHOQUE;KENNEDY;1;PEATON;N;NA;MASCULINO;20;PEATON
3154811;14189347;AA0940801;1,31321E+12;10:10:00;2011;AGOSTO;SABADO;1,31325E+12;AV AVENIDA PRIMERO DE MAYO-KR 72M 02;ATROPELLO;KENNEDY;NA;PEATON;S;1,31321E+12;FEMENINO;43;PEATON
3154950;14191242;AA0940141;1,31347E+12;20:50:00;2011;AGOSTO;MARTES;1,31355E+12;CL 19-KR14 02;ATROPELLO;LOS MARTIRES;NA;PEATON;S;1,31364E+12;FEMENINO;55;PEATON
3155019;14181843;AA1056082;1,32971E+12;20:50:00;2012;FEBRERO;LUNES;1,32979E+12;KR 3-CL49C 57;CHOQUE;RAFAEL URIBE URIBE;NA;PEATON;N;NA;MASCULINO;45;PEATON
3155533;14191223;AA0997241;1,32557E+12;22:35:00;2012;ENERO;MARTES;1,32565E+12;KR 14-CL63 97;ATROPELLO;BARRIOS UNIDOS;NA;PEATON;S;1,32565E+12;MASCULINO;63;PEATON
3155572;14181669;AA0937803;1,31105E+12;13:35:00;2011;JULIO;MARTES;1,3111E+12;KR 24-CL49 S 86;CHOQUE;TUNJUELITO;1;CONDUCTOR;N;NA;MASCULINO;34;CONDUCTOR
3155664;14204420;AA1051736;1,32531E+12;16:40:00;2011;DICIEMBRE;SABADO;1,32537E+12;KR 57B-CL75 09;ATROPELLO;BARRIOS UNIDOS;NA;PEATON;N;NA;MASCULINO;8;PEATON
3155762;14181698;AA1056366;1,33127E+12;22:40:00;2012;MARZO;VIERNES;1,33135E+12;AV AVENIDA BOYACA-CL 56A S 02;CHOQUE;TUNJUELITO;2;CONDUCTOR;N;NA;MASCULINO;22;CONDUCTOR
3155922;14189185;AA0996671;1,32228E+12;5:00:00;2011;NOVIEMBRE;SABADO;1,3223E+12;CL 54D-KR79C S 02;CAIDA DE OCUPANTE;KENNEDY;NA;PEATON;S;1,32237E+12;MASCULINO;61;PEATON
3155942;14181898;AA0993116;1,3222E+12;13:15:00;2011;NOVIEMBRE;VIERNES;1,32224E+12;AV AVENIDA BOYACA-CL 74A 03;CHOQUE;ENGATIVA;1;PASAJERO;N;NA;MASCULINO;27;MOTOCICLISTA
3156123;14181873;AA0994483;1,32194E+12;16:40:00;2011;NOVIEMBRE;MARTES;1,322E+12;CL 91-KR2A S 02;ATROPELLO;USME;NA;PEATON;N;NA;FEMENINO;21;PEATON
3156128;14181940;AA0994484;1,32194E+12;18:41:00;2011;NOVIEMBRE;MARTES;1,32201E+12;KR 69K-CL 70 71;CHOQUE;ENGATIVA;1;PEATON;N;NA;FEMENINO;43;PEATON
3156219;14197933;AA0990205;1,31693E+12;17:30:00;2011;SEPTIEMBRE;DOMINGO;1,31699E+12;KR 8-CL1 S 02;CHOQUE;SAN CRISTOBAL;2;PASAJERO;S;1,31762E+12;FEMENINO;84;PASAJERO
3156220;14197934;AA0990205;1,31693E+12;17:30:00;2011;SEPTIEMBRE;DOMINGO;1,31699E+12;KR 8-CL1 S 02;CHOQUE;SAN CRISTOBAL;2;PASAJERO;S;1,31762E+12;FEMENINO;61;PASAJERO
3156543;14181913;AA0938392;1,31148E+12;18:55:00;2011;JULIO;DOMINGO;1,31155E+12;AV AVENIDA CIUDAD DE CALI-CL 15A 02;CHOQUE;KENNEDY;2;PASAJERO;N;NA;FEMENINO;23;MOTOCICLISTA
3156580;14181745;AA00801369;1,29567E+12;22:45:00;2011;ENERO;SABADO;1,29575E+12;AV AVENIDA BOYACA-CL 13 02;ATROPELLO;SUBA;NA;PEATON;N;NA;MASCULINO;32;PEATON
3156584;14196108;AA0988923;1,31632E+12;2:30:00;2011;SEPTIEMBRE;DOMINGO;1,31633E+12;CL 134-KR53C 02;ATROPELLO;SUBA;NA;PEATON;S;1,31667E+12;MASCULINO;24;PEATON
3156618;14199122;AA1048584;1,32297E+12;6:00:00;2011;DICIEMBRE;DOMINGO;1,323E+12;AC 13-KR39 02;CHOQUE;PUENTE ARANDA;2;CONDUCTOR;S;1,32332E+12;MASCULINO;32;CONDUCTOR
3156724;14181664;AA0881008;1,30708E+12;6:50:00;2011;JUNIO;VIERNES;1,3071E+12;DG 42A-KR81G 24;CHOQUE;KENNEDY;1;CONDUCTOR;N;NA;MASCULINO;21;CONDUCTOR
3157239;14185807;AA0936114;1,30889E+12;12:00:00;2011;JUNIO;VIERNES;1,30893E+12;KR 13A-CL52 S 02;ATROPELLO;TUNJUELITO;NA;PEATON;S;1,30889E+12;MASCULINO;70;PEATON
3157330;14181923;AA0938409;1,31148E+12;12:20:00;2011;JULIO;DOMINGO;1,31153E+12;AK 68-CL95 02;ATROPELLO;BARRIOS UNIDOS;NA;PEATON;N;NA;MASCULINO;58;PEATON
3157409;14201795;AA0938393;1,31183E+12;18:30:00;2011;JULIO;JUEVES;1,3119E+12;CL 28C-KR 18 S 18;ATROPELLO;RAFAEL URIBE URIBE;NA;PEATON;N;NA;MASCULINO;NA;PEATON
3157534;14181914;AA0937123;1,31148E+12;10:50:00;2011;JULIO;DOMINGO;1,31152E+12;AV AVENIDA CIUDAD DE CALI-CL 99 10;CHOQUE;SUBA;1;PASAJERO;N;NA;FEMENINO;32;PASAJERO
3157686;14181696;AA1054218;1,32825E+12;5:50:00;2012;FEBRERO;VIERNES;1,32827E+12;KR 68M-CL39 S 02;CHOQUE;KENNEDY;1;CONDUCTOR;N;NA;MASCULINO;45;CONDUCTOR
3157755;14181863;AA0938068;1,31088E+12;20:23:00;2011;JULIO;DOMINGO;1,31095E+12;AV AVENIDA BOYACA-CL 6B 02;ATROPELLO;KENNEDY;NA;PEATON;N;NA;FEMENINO;78;PEATON
3157950;14185840;AA0941284;1,31356E+12;19:30:00;2011;AGOSTO;MIERCOLES;1,31363E+12;AV AVENIDA BOYACA-CL 66B S 25;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;S;1,31364E+12;MASCULINO;82;PEATON
3158368;14181645;AA0990844;1,31805E+12;19:10:00;2011;OCTUBRE;SABADO;1,31812E+12;AK 50-CL24 02;CHOQUE;TEUSAQUILLO;1;CONDUCTOR;N;NA;MASCULINO;87;CONDUCTOR
3158393;14206505;AA0992249;1,31822E+12;17:08:00;2011;OCTUBRE;LUNES;1,31828E+12;KR 40-CL77 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;N;NA;MASCULINO;3;PEATON
3158569;14206512;AA0935512;1,31001E+12;20:45:00;2011;JULIO;JUEVES;1,31009E+12;KR 16-CL17 10;ATROPELLO;LOS MARTIRES;NA;PEATON;N;NA;FEMENINO;3;PEATON
3158801;14181730;AA00799869;1,2923E+12;11:20:00;2010;DICIEMBRE;MARTES;1,29234E+12;AC 80-KR 114 02;CHOQUE;ENGATIVA;2;PEATON;N;NA;MASCULINO;42;PEATON
3159605;14201801;AA0881945;1,30423E+12;0:20:00;2011;MAYO;DOMINGO;1,30423E+12;AV AVENIDA BOYACA-CL 35 S 17;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;25;PEATON
3160298;14190851;AA1056359;1,32997E+12;20:50:00;2012;FEBRERO;JUEVES;1,33005E+12;KR 13-CL27 S 02;ATROPELLO;RAFAEL URIBE URIBE;NA;PEATON;S;1,33118E+12;MASCULINO;85;PEATON
3160563;14181624;AA0882372;1,30552E+12;8:50:00;2011;MAYO;LUNES;1,30555E+12;KR 11-CL97 74;ATROPELLO;CHAPINERO;NA;PEATON;N;NA;MASCULINO;76;PEATON
3160826;14181619;AA0991365;1,3158E+12;13:40:00;2011;SEPTIEMBRE;LUNES;1,31585E+12;AV AVENIDA BOYACA-CL 148 32;ATROPELLO;SUBA;NA;PEATON;N;NA;FEMENINO;52;PEATON
3160874;14181586;AA0990630;1,31494E+12;1:30:00;2011;SEPTIEMBRE;VIERNES;1,31495E+12;KR 20-CL63 S 15;CHOQUE;CIUDAD BOLIVAR;1;CONDUCTOR;S;1,31494E+12;MASCULINO;31;CONDUCTOR
3161199;14201809;AA1053233;1,32755E+12;7:26:00;2012;ENERO;JUEVES;1,32758E+12;AV AVENIDA PRIMERO DE MAYO-DG 37 S 02;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;NA;PEATON
3161273;14185247;AA1055693;1,3292E+12;15:50:00;2012;FEBRERO;MARTES;1,32925E+12;AV AVENIDA CIUDAD DE CALI-CL 132 02;CAIDA DE OCUPANTE;SUBA;NA;PEATON;S;1,32989E+12;FEMENINO;56;PEATON
3161289;14181832;AA1052972;1,32704E+12;11:40:00;2012;ENERO;VIERNES;1,32708E+12;AV AVENIDA CIRCUNVALAR-CL 63 02;ATROPELLO;CHAPINERO;NA;PEATON;N;NA;MASCULINO;91;PEATON
3161293;14181833;AA1052499;1,32712E+12;19:20:00;2012;ENERO;SABADO;1,32719E+12;CL 13-KR19A 05;ATROPELLO;LOS MARTIRES;NA;PEATON;N;NA;MASCULINO;56;PEATON
